Sample Name, Sample-144
Time, February 06 15:41:27 2026
Operator, dma
Lamp, 0
Slit,0.0
Scan From, 450.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
300.0, 1.0382, 9.16
301.0, 0.9672, 10.78
302.0, 0.8936, 12.78
303.0, 0.8239, 15.00
304.0, 0.7617, 17.31
305.0, 0.6997, 19.97
306.0, 0.6390, 22.96
307.0, 0.5886, 25.79
308.0, 0.5461, 28.44
309.0, 0.5121, 30.75
310.0, 0.4836, 32.84
311.0, 0.4596, 34.71
312.0, 0.4405, 36.26
313.0, 0.4257, 37.52
314.0, 0.4134, 38.60
315.0, 0.4030, 39.54
316.0, 0.3946, 40.31
317.0, 0.3861, 41.10
318.0, 0.3781, 41.87
319.0, 0.3710, 42.56
320.0, 0.3642, 43.23
321.0, 0.3581, 43.85
322.0, 0.3526, 44.40
323.0, 0.3468, 45.00
324.0, 0.3414, 45.56
325.0, 0.3366, 46.06
326.0, 0.3320, 46.56
327.0, 0.3272, 47.07
328.0, 0.3226, 47.58
329.0, 0.3181, 48.07
330.0, 0.3154, 48.37
331.0, 0.3069, 49.33
332.0, 0.3015, 49.94
333.0, 0.2963, 50.55
334.0, 0.2913, 51.14
335.0, 0.2862, 51.73
336.0, 0.2812, 52.34
337.0, 0.2765, 52.91
338.0, 0.2716, 53.50
339.0, 0.2685, 53.89
340.0, 0.2283, 59.11
341.0, 0.2258, 59.46
342.0, 0.2231, 59.82
343.0, 0.2206, 60.18
344.0, 0.2186, 60.45
345.0, 0.2160, 60.81
346.0, 0.2142, 61.06
347.0, 0.2117, 61.42
348.0, 0.2099, 61.67
349.0, 0.2073, 62.05
350.0, 0.2056, 62.29
351.0, 0.2036, 62.58
352.0, 0.2014, 62.90
353.0, 0.1987, 63.28
354.0, 0.1959, 63.69
355.0, 0.1929, 64.14
356.0, 0.1900, 64.57
357.0, 0.1874, 64.95
358.0, 0.1843, 65.41
359.0, 0.1813, 65.87
360.0, 0.1781, 66.36
361.0, 0.1758, 66.71
362.0, 0.1736, 67.05
363.0, 0.1711, 67.44
364.0, 0.1683, 67.88
365.0, 0.1662, 68.21
366.0, 0.1626, 68.77
367.0, 0.1591, 69.32
368.0, 0.1561, 69.80
369.0, 0.1525, 70.39
370.0, 0.1505, 70.72
371.0, 0.1578, 69.54
372.0, 0.1557, 69.87
373.0, 0.1538, 70.17
374.0, 0.1521, 70.46
375.0, 0.1506, 70.70
376.0, 0.1488, 70.99
377.0, 0.1471, 71.28
378.0, 0.1455, 71.54
379.0, 0.1436, 71.85
380.0, 0.1417, 72.16
381.0, 0.1402, 72.41
382.0, 0.1386, 72.67
383.0, 0.1371, 72.93
384.0, 0.1362, 73.08
385.0, 0.1343, 73.40
386.0, 0.1326, 73.69
387.0, 0.1312, 73.93
388.0, 0.1297, 74.18
389.0, 0.1284, 74.41
390.0, 0.1268, 74.68
391.0, 0.1253, 74.93
392.0, 0.1238, 75.19
393.0, 0.1225, 75.42
394.0, 0.1213, 75.63
395.0, 0.1199, 75.88
396.0, 0.1185, 76.12
397.0, 0.1171, 76.37
398.0, 0.1159, 76.58
399.0, 0.1149, 76.76
400.0, 0.1139, 76.93
401.0, 0.1127, 77.15
402.0, 0.1113, 77.39
403.0, 0.1102, 77.59
404.0, 0.1089, 77.82
405.0, 0.1077, 78.04
406.0, 0.1067, 78.22
407.0, 0.1054, 78.45
408.0, 0.1043, 78.65
409.0, 0.1033, 78.83
410.0, 0.1025, 78.99
411.0, 0.1015, 79.15
412.0, 0.1007, 79.31
413.0, 0.0996, 79.50
414.0, 0.0985, 79.70
415.0, 0.0976, 79.87
416.0, 0.0966, 80.07
417.0, 0.0958, 80.21
418.0, 0.0948, 80.39
419.0, 0.0940, 80.53
420.0, 0.0930, 80.72
421.0, 0.0921, 80.89
422.0, 0.0914, 81.03
423.0, 0.0907, 81.16
424.0, 0.0900, 81.27
425.0, 0.0891, 81.45
426.0, 0.0883, 81.61
427.0, 0.0876, 81.74
428.0, 0.0868, 81.88
429.0, 0.0860, 82.03
430.0, 0.0852, 82.18
431.0, 0.0844, 82.34
432.0, 0.0838, 82.46
433.0, 0.0830, 82.60
434.0, 0.0822, 82.76
435.0, 0.0815, 82.89
436.0, 0.0810, 82.99
437.0, 0.0803, 83.12
438.0, 0.0795, 83.27
439.0, 0.0787, 83.42
440.0, 0.0780, 83.56
441.0, 0.0774, 83.67
442.0, 0.0768, 83.79
443.0, 0.0760, 83.95
444.0, 0.0755, 84.05
445.0, 0.0747, 84.20
446.0, 0.0741, 84.31
447.0, 0.0736, 84.41
448.0, 0.0731, 84.51
449.0, 0.0726, 84.61
450.0, 0.0722, 84.68
