Sample Name, Sample-143
Time, February 05 18:39:57 2026
Operator, dma
Lamp, 0
Slit,0.0
Scan From, 700.0nm
Scan To, 230.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
230.0, 1.1663, 6.82
231.0, 1.1542, 7.01
232.0, 1.1419, 7.21
233.0, 1.1269, 7.47
234.0, 1.1117, 7.73
235.0, 1.0962, 8.01
236.0, 1.0800, 8.32
237.0, 1.0650, 8.61
238.0, 1.0494, 8.93
239.0, 1.0335, 9.26
240.0, 1.0178, 9.60
241.0, 1.0029, 9.93
242.0, 0.9896, 10.24
243.0, 0.9775, 10.53
244.0, 0.9645, 10.85
245.0, 0.9523, 11.16
246.0, 0.9394, 11.50
247.0, 0.9277, 11.81
248.0, 0.9163, 12.13
249.0, 0.9058, 12.42
250.0, 0.8955, 12.72
251.0, 0.8851, 13.03
252.0, 0.8753, 13.32
253.0, 0.8665, 13.60
254.0, 0.8580, 13.87
255.0, 0.8494, 14.14
256.0, 0.8409, 14.42
257.0, 0.8329, 14.69
258.0, 0.8274, 14.88
259.0, 0.8119, 15.42
260.0, 0.8017, 15.79
261.0, 0.7916, 16.16
262.0, 0.7811, 16.55
263.0, 0.7702, 16.97
264.0, 0.7588, 17.43
265.0, 0.7476, 17.88
266.0, 0.7367, 18.34
267.0, 0.7261, 18.79
268.0, 0.7160, 19.23
269.0, 0.7053, 19.71
270.0, 0.6935, 20.26
271.0, 0.6820, 20.80
272.0, 0.6704, 21.36
273.0, 0.6593, 21.91
274.0, 0.6483, 22.48
275.0, 0.6378, 23.03
276.0, 0.6273, 23.59
277.0, 0.6173, 24.14
278.0, 0.6084, 24.64
279.0, 0.6000, 25.12
280.0, 0.5915, 25.62
281.0, 0.5826, 26.15
282.0, 0.5732, 26.72
283.0, 0.5640, 27.29
284.0, 0.5551, 27.85
285.0, 0.5463, 28.42
286.0, 0.5376, 29.00
287.0, 0.5290, 29.58
288.0, 0.5207, 30.15
289.0, 0.5131, 30.68
290.0, 0.5061, 31.18
291.0, 0.4993, 31.67
292.0, 0.4923, 32.19
293.0, 0.4857, 32.68
294.0, 0.4785, 33.23
295.0, 0.4717, 33.75
296.0, 0.4652, 34.26
297.0, 0.4596, 34.71
298.0, 0.4560, 34.99
299.0, 0.4466, 35.76
300.0, 0.4407, 36.25
301.0, 0.4349, 36.73
302.0, 0.4298, 37.17
303.0, 0.4252, 37.57
304.0, 0.4205, 37.98
305.0, 0.4156, 38.40
306.0, 0.4104, 38.87
307.0, 0.4053, 39.33
308.0, 0.4002, 39.79
309.0, 0.3951, 40.27
310.0, 0.3903, 40.71
311.0, 0.3855, 41.17
312.0, 0.3802, 41.66
313.0, 0.3754, 42.13
314.0, 0.3708, 42.58
315.0, 0.3662, 43.03
316.0, 0.3615, 43.50
317.0, 0.3566, 43.99
318.0, 0.3512, 44.54
319.0, 0.3456, 45.13
320.0, 0.3400, 45.71
321.0, 0.3346, 46.28
322.0, 0.3291, 46.87
323.0, 0.3233, 47.50
324.0, 0.3179, 48.09
325.0, 0.3126, 48.69
326.0, 0.3071, 49.31
327.0, 0.3019, 49.90
328.0, 0.2966, 50.51
329.0, 0.2917, 51.09
330.0, 0.2884, 51.48
331.0, 0.2790, 52.60
332.0, 0.2733, 53.30
333.0, 0.2677, 53.99
334.0, 0.2618, 54.73
335.0, 0.2561, 55.45
336.0, 0.2507, 56.15
337.0, 0.2456, 56.81
338.0, 0.2405, 57.48
339.0, 0.2373, 57.90
340.0, 0.2122, 61.34
341.0, 0.2091, 61.79
342.0, 0.2062, 62.20
343.0, 0.2023, 62.76
344.0, 0.1988, 63.27
345.0, 0.1958, 63.70
346.0, 0.1924, 64.21
347.0, 0.1892, 64.68
348.0, 0.1870, 65.01
349.0, 0.1835, 65.53
350.0, 0.1807, 65.96
351.0, 0.1779, 66.39
352.0, 0.1756, 66.74
353.0, 0.1723, 67.25
354.0, 0.1690, 67.77
355.0, 0.1657, 68.28
356.0, 0.1628, 68.74
357.0, 0.1597, 69.23
358.0, 0.1566, 69.73
359.0, 0.1537, 70.20
360.0, 0.1512, 70.61
361.0, 0.1484, 71.05
362.0, 0.1459, 71.46
363.0, 0.1435, 71.86
364.0, 0.1409, 72.29
365.0, 0.1386, 72.68
366.0, 0.1361, 73.09
367.0, 0.1334, 73.56
368.0, 0.1307, 74.01
369.0, 0.1283, 74.41
370.0, 0.1276, 74.55
371.0, 0.1249, 75.00
372.0, 0.1225, 75.42
373.0, 0.1203, 75.80
374.0, 0.1183, 76.15
375.0, 0.1161, 76.54
376.0, 0.1144, 76.84
