Sample Name, Sample-58
Time, February 06 11:27:24 2026
Operator, dma
Lamp, 0
Slit,0.0
Scan From, 450.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
300.0, 0.9034, 12.49
301.0, 0.8207, 15.11
302.0, 0.7443, 18.02
303.0, 0.6788, 20.95
304.0, 0.6254, 23.69
305.0, 0.5753, 26.59
306.0, 0.5259, 29.79
307.0, 0.4871, 32.58
308.0, 0.4552, 35.06
309.0, 0.4299, 37.16
310.0, 0.4091, 38.98
311.0, 0.3919, 40.56
312.0, 0.3781, 41.87
313.0, 0.3670, 42.95
314.0, 0.3581, 43.84
315.0, 0.3507, 44.59
316.0, 0.3443, 45.26
317.0, 0.3383, 45.89
318.0, 0.3326, 46.49
319.0, 0.3275, 47.04
320.0, 0.3227, 47.56
321.0, 0.3188, 47.99
322.0, 0.3148, 48.44
323.0, 0.3109, 48.87
324.0, 0.3072, 49.29
325.0, 0.3038, 49.68
326.0, 0.3006, 50.05
327.0, 0.2975, 50.40
328.0, 0.2948, 50.72
329.0, 0.2919, 51.06
330.0, 0.2900, 51.29
331.0, 0.2850, 51.88
332.0, 0.2816, 52.29
333.0, 0.2787, 52.64
334.0, 0.2756, 53.01
335.0, 0.2725, 53.40
336.0, 0.2693, 53.79
337.0, 0.2669, 54.08
338.0, 0.2643, 54.41
339.0, 0.2624, 54.65
340.0, 0.2405, 57.48
341.0, 0.2388, 57.70
342.0, 0.2371, 57.93
343.0, 0.2351, 58.20
344.0, 0.2337, 58.38
345.0, 0.2319, 58.63
346.0, 0.2301, 58.87
347.0, 0.2287, 59.07
348.0, 0.2272, 59.27
349.0, 0.2259, 59.44
350.0, 0.2244, 59.65
351.0, 0.2231, 59.82
352.0, 0.2222, 59.96
353.0, 0.2202, 60.23
354.0, 0.2181, 60.51
355.0, 0.2160, 60.82
356.0, 0.2141, 61.08
357.0, 0.2119, 61.39
358.0, 0.2099, 61.67
359.0, 0.2076, 62.00
360.0, 0.2055, 62.30
361.0, 0.2034, 62.60
362.0, 0.2015, 62.88
363.0, 0.1996, 63.15
364.0, 0.1977, 63.43
365.0, 0.1953, 63.78
366.0, 0.1931, 64.11
367.0, 0.1912, 64.39
368.0, 0.1886, 64.77
369.0, 0.1861, 65.15
370.0, 0.1850, 65.31
371.0, 0.1865, 65.09
372.0, 0.1847, 65.36
373.0, 0.1830, 65.61
374.0, 0.1814, 65.86
375.0, 0.1797, 66.12
376.0, 0.1783, 66.33
377.0, 0.1768, 66.56
378.0, 0.1751, 66.81
379.0, 0.1734, 67.08
380.0, 0.1718, 67.33
381.0, 0.1702, 67.57
382.0, 0.1688, 67.80
383.0, 0.1672, 68.05
384.0, 0.1665, 68.16
385.0, 0.1639, 68.56
386.0, 0.1627, 68.75
387.0, 0.1612, 69.00
388.0, 0.1599, 69.20
389.0, 0.1586, 69.40
390.0, 0.1570, 69.67
391.0, 0.1556, 69.89
392.0, 0.1540, 70.14
393.0, 0.1526, 70.37
394.0, 0.1512, 70.61
395.0, 0.1497, 70.84
396.0, 0.1484, 71.06
397.0, 0.1470, 71.29
398.0, 0.1457, 71.50
399.0, 0.1446, 71.68
400.0, 0.1435, 71.87
401.0, 0.1421, 72.09
402.0, 0.1407, 72.33
403.0, 0.1395, 72.53
404.0, 0.1382, 72.75
405.0, 0.1369, 72.96
406.0, 0.1357, 73.16
407.0, 0.1346, 73.36
408.0, 0.1334, 73.56
409.0, 0.1323, 73.74
410.0, 0.1310, 73.97
411.0, 0.1300, 74.13
412.0, 0.1290, 74.29
413.0, 0.1279, 74.48
414.0, 0.1267, 74.70
415.0, 0.1257, 74.88
416.0, 0.1246, 75.07
417.0, 0.1236, 75.24
418.0, 0.1226, 75.40
419.0, 0.1215, 75.60
420.0, 0.1206, 75.75
421.0, 0.1195, 75.95
422.0, 0.1185, 76.13
423.0, 0.1176, 76.28
424.0, 0.1168, 76.42
425.0, 0.1160, 76.57
426.0, 0.1150, 76.74
427.0, 0.1140, 76.91
428.0, 0.1131, 77.08
429.0, 0.1122, 77.24
430.0, 0.1112, 77.40
431.0, 0.1104, 77.56
432.0, 0.1095, 77.71
433.0, 0.1087, 77.86
434.0, 0.1080, 77.98
435.0, 0.1072, 78.13
436.0, 0.1065, 78.26
437.0, 0.1054, 78.45
438.0, 0.1045, 78.61
439.0, 0.1038, 78.74
440.0, 0.1029, 78.90
441.0, 0.1021, 79.06
442.0, 0.1013, 79.20
443.0, 0.1003, 79.38
444.0, 0.0996, 79.50
445.0, 0.0988, 79.65
446.0, 0.0980, 79.79
447.0, 0.0974, 79.91
448.0, 0.0969, 80.01
449.0, 0.0964, 80.10
450.0, 0.0958, 80.20
