Sample Name, Sample-135
Time, February 05 18:21:45 2026
Operator, dma
Lamp, 0
Slit,0.0
Scan From, 700.0nm
Scan To, 230.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
230.0, 1.1630, 6.87
231.0, 1.1528, 7.03
232.0, 1.1423, 7.21
233.0, 1.1296, 7.42
234.0, 1.1159, 7.66
235.0, 1.1023, 7.90
236.0, 1.0880, 8.17
237.0, 1.0735, 8.44
238.0, 1.0590, 8.73
239.0, 1.0433, 9.05
240.0, 1.0275, 9.39
241.0, 1.0127, 9.71
242.0, 0.9986, 10.03
243.0, 0.9850, 10.35
244.0, 0.9718, 10.67
245.0, 0.9583, 11.01
246.0, 0.9437, 11.39
247.0, 0.9306, 11.73
248.0, 0.9174, 12.09
249.0, 0.9046, 12.46
250.0, 0.8932, 12.79
251.0, 0.8818, 13.13
252.0, 0.8705, 13.47
253.0, 0.8598, 13.81
254.0, 0.8503, 14.11
255.0, 0.8413, 14.41
256.0, 0.8320, 14.72
257.0, 0.8234, 15.02
258.0, 0.8177, 15.22
259.0, 0.8009, 15.82
260.0, 0.7904, 16.20
261.0, 0.7802, 16.59
262.0, 0.7695, 17.00
263.0, 0.7584, 17.44
264.0, 0.7470, 17.90
265.0, 0.7360, 18.37
266.0, 0.7253, 18.82
267.0, 0.7150, 19.28
268.0, 0.7049, 19.73
269.0, 0.6939, 20.24
270.0, 0.6819, 20.80
271.0, 0.6707, 21.35
272.0, 0.6589, 21.93
273.0, 0.6481, 22.49
274.0, 0.6374, 23.04
275.0, 0.6269, 23.61
276.0, 0.6166, 24.18
277.0, 0.6069, 24.73
278.0, 0.5982, 25.22
279.0, 0.5897, 25.72
280.0, 0.5810, 26.24
281.0, 0.5720, 26.79
282.0, 0.5624, 27.39
283.0, 0.5531, 27.98
284.0, 0.5439, 28.59
285.0, 0.5349, 29.18
286.0, 0.5264, 29.76
287.0, 0.5174, 30.38
288.0, 0.5088, 30.99
289.0, 0.5008, 31.56
290.0, 0.4934, 32.11
291.0, 0.4866, 32.61
292.0, 0.4796, 33.14
293.0, 0.4728, 33.67
294.0, 0.4655, 34.24
295.0, 0.4589, 34.76
296.0, 0.4523, 35.29
297.0, 0.4466, 35.76
298.0, 0.4433, 36.03
299.0, 0.4343, 36.79
300.0, 0.4287, 37.27
301.0, 0.4235, 37.72
302.0, 0.4188, 38.13
303.0, 0.4145, 38.51
304.0, 0.4100, 38.91
305.0, 0.4053, 39.33
306.0, 0.4004, 39.78
307.0, 0.3954, 40.23
308.0, 0.3905, 40.69
309.0, 0.3860, 41.12
310.0, 0.3816, 41.53
311.0, 0.3769, 41.99
312.0, 0.3723, 42.43
313.0, 0.3680, 42.85
314.0, 0.3637, 43.28
315.0, 0.3595, 43.70
316.0, 0.3554, 44.12
317.0, 0.3510, 44.57
318.0, 0.3461, 45.07
319.0, 0.3413, 45.58
320.0, 0.3364, 46.09
321.0, 0.3317, 46.59
322.0, 0.3269, 47.10
323.0, 0.3219, 47.66
324.0, 0.3167, 48.23
325.0, 0.3117, 48.78
326.0, 0.3067, 49.35
327.0, 0.3024, 49.84
328.0, 0.2979, 50.36
329.0, 0.2933, 50.89
330.0, 0.2904, 51.24
331.0, 0.2817, 52.28
332.0, 0.2759, 52.98
333.0, 0.2709, 53.59
334.0, 0.2654, 54.27
335.0, 0.2599, 54.97
336.0, 0.2548, 55.61
337.0, 0.2500, 56.24
338.0, 0.2455, 56.82
339.0, 0.2422, 57.25
340.0, 0.2193, 60.35
341.0, 0.2164, 60.76
342.0, 0.2131, 61.22
343.0, 0.2092, 61.77
344.0, 0.2056, 62.29
345.0, 0.2025, 62.73
346.0, 0.1992, 63.21
347.0, 0.1964, 63.62
348.0, 0.1929, 64.13
349.0, 0.1897, 64.60
350.0, 0.1873, 64.97
351.0, 0.1843, 65.41
352.0, 0.1816, 65.82
353.0, 0.1784, 66.31
354.0, 0.1751, 66.82
355.0, 0.1717, 67.35
356.0, 0.1687, 67.82
357.0, 0.1654, 68.33
358.0, 0.1623, 68.81
359.0, 0.1596, 69.25
360.0, 0.1568, 69.70
361.0, 0.1542, 70.11
362.0, 0.1517, 70.53
363.0, 0.1494, 70.89
364.0, 0.1472, 71.26
365.0, 0.1446, 71.69
366.0, 0.1423, 72.06
367.0, 0.1395, 72.53
368.0, 0.1370, 72.95
369.0, 0.1347, 73.34
370.0, 0.1334, 73.55
371.0, 0.1300, 74.14
372.0, 0.1277, 74.52
373.0, 0.1254, 74.92
374.0, 0.1232, 75.30
375.0, 0.1210, 75.68
376.0, 0.1192, 76.00
377.0, 0.1171, 76.36
378.0, 0.1147, 76.78
379.0, 0.1129, 77.11
380.0, 0.1105, 77.54
381.0, 0.1085, 77.89
382.0, 0.1066, 78.23
383.0, 0.1047, 78.57
384.0, 0.1039, 78.72
385.0, 0.1006, 79.32
386.0, 0.0990, 79.62
387.0, 0.0970, 79.98
388.0, 0.0955, 80.25
389.0, 0.0938, 80.58
390.0, 0.0922, 80.88
391.0, 0.0903, 81.23
392.0, 0.0887, 81.52
393.0, 0.0871, 81.83
394.0, 0.0856, 82.11
395.0, 0.0839, 82.44
396.0, 0.0822, 82.75
397.0, 0.0808, 83.02
398.0, 0.0795, 83.27
399.0, 0.0780, 83.56
400.0, 0.0766, 83.82
401.0, 0.0752, 84.10
402.0, 0.0740, 84.33
403.0, 0.0726, 84.61
404.0, 0.0711, 84.89
405.0, 0.0701, 85.10
406.0, 0.0687, 85.36
407.0, 0.0677, 85.57
408.0, 0.0663, 85.84
409.0, 0.0652, 86.06
410.0, 0.0641, 86.28
411.0, 0.0631, 86.48
412.0, 0.0621, 86.68
413.0, 0.0611, 86.88
414.0, 0.0600, 87.11
415.0, 0.0592, 87.26
416.0, 0.0582, 87.47
417.0, 0.0572, 87.66
418.0, 0.0563, 87.84
419.0, 0.0555, 88.01
420.0, 0.0546, 88.19
421.0, 0.0538, 88.36
422.0, 0.0529, 88.52
423.0, 0.0523, 88.66
424.0, 0.0517, 88.79
425.0, 0.0512, 88.89
426.0, 0.0503, 89.06
427.0, 0.0494, 89.25
428.0, 0.0486, 89.41
429.0, 0.0479, 89.56
430.0, 0.0473, 89.68
431.0, 0.0467, 89.80
432.0, 0.0460, 89.96
433.0, 0.0453, 90.10
434.0, 0.0447, 90.22
435.0, 0.0443, 90.31
436.0, 0.0438, 90.41
437.0, 0.0434, 90.49
438.0, 0.0427, 90.63
439.0, 0.0424, 90.69
440.0, 0.0420, 90.77
441.0, 0.0416, 90.87
442.0, 0.0410, 90.99
443.0, 0.0407, 91.06
444.0, 0.0404, 91.11
445.0, 0.0400, 91.21
446.0, 0.0398, 91.25
