Sample Name, Sample-128
Time, February 05 18:06:01 2026
Operator, dma
Lamp, 0
Slit,0.0
Scan From, 700.0nm
Scan To, 230.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
230.0, 1.2258, 5.94
231.0, 1.2140, 6.11
232.0, 1.2017, 6.29
233.0, 1.1862, 6.51
234.0, 1.1702, 6.76
235.0, 1.1542, 7.01
236.0, 1.1378, 7.28
237.0, 1.1208, 7.57
238.0, 1.1049, 7.85
239.0, 1.0876, 8.17
240.0, 1.0704, 8.50
241.0, 1.0546, 8.82
242.0, 1.0401, 9.12
243.0, 1.0257, 9.43
244.0, 1.0116, 9.74
245.0, 0.9970, 10.07
246.0, 0.9819, 10.43
247.0, 0.9682, 10.76
248.0, 0.9550, 11.09
249.0, 0.9424, 11.42
250.0, 0.9299, 11.75
251.0, 0.9179, 12.08
252.0, 0.9063, 12.41
253.0, 0.8952, 12.73
254.0, 0.8845, 13.05
255.0, 0.8745, 13.35
256.0, 0.8644, 13.67
257.0, 0.8545, 13.98
258.0, 0.8482, 14.18
259.0, 0.8289, 14.83
260.0, 0.8165, 15.26
261.0, 0.8039, 15.71
262.0, 0.7913, 16.17
263.0, 0.7777, 16.68
264.0, 0.7641, 17.21
265.0, 0.7512, 17.74
266.0, 0.7379, 18.29
267.0, 0.7257, 18.80
268.0, 0.7138, 19.33
269.0, 0.7009, 19.91
270.0, 0.6872, 20.55
271.0, 0.6742, 21.18
272.0, 0.6612, 21.82
273.0, 0.6490, 22.44
274.0, 0.6367, 23.09
275.0, 0.6252, 23.70
276.0, 0.6144, 24.30
277.0, 0.6042, 24.88
278.0, 0.5945, 25.44
279.0, 0.5858, 25.95
280.0, 0.5772, 26.47
281.0, 0.5681, 27.03
282.0, 0.5585, 27.64
283.0, 0.5491, 28.24
284.0, 0.5401, 28.83
285.0, 0.5312, 29.43
286.0, 0.5228, 30.00
287.0, 0.5143, 30.60
288.0, 0.5065, 31.15
289.0, 0.4991, 31.69
290.0, 0.4923, 32.19
291.0, 0.4862, 32.65
292.0, 0.4796, 33.14
293.0, 0.4735, 33.61
294.0, 0.4670, 34.12
295.0, 0.4609, 34.60
296.0, 0.4548, 35.09
297.0, 0.4497, 35.50
298.0, 0.4468, 35.74
299.0, 0.4381, 36.47
300.0, 0.4329, 36.91
301.0, 0.4279, 37.33
302.0, 0.4235, 37.71
303.0, 0.4191, 38.09
304.0, 0.4149, 38.47
305.0, 0.4103, 38.87
306.0, 0.4055, 39.31
307.0, 0.4010, 39.72
308.0, 0.3966, 40.12
309.0, 0.3920, 40.55
