Sample Name, Sample-145
Time, February 06 15:42:14 2026
Operator, dma
Lamp, 0
Slit,0.0
Scan From, 450.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
300.0, 1.0416, 9.09
301.0, 0.9713, 10.68
302.0, 0.8978, 12.65
303.0, 0.8281, 14.85
304.0, 0.7662, 17.13
305.0, 0.7036, 19.79
306.0, 0.6412, 22.84
307.0, 0.5902, 25.69
308.0, 0.5478, 28.33
309.0, 0.5131, 30.69
310.0, 0.4847, 32.76
311.0, 0.4604, 34.64
312.0, 0.4413, 36.20
313.0, 0.4260, 37.50
314.0, 0.4133, 38.61
315.0, 0.4027, 39.56
316.0, 0.3941, 40.36
317.0, 0.3858, 41.13
318.0, 0.3774, 41.94
319.0, 0.3703, 42.63
320.0, 0.3636, 43.29
321.0, 0.3574, 43.91
322.0, 0.3517, 44.49
323.0, 0.3459, 45.10
324.0, 0.3405, 45.66
325.0, 0.3355, 46.19
326.0, 0.3308, 46.69
327.0, 0.3262, 47.19
328.0, 0.3216, 47.69
329.0, 0.3172, 48.18
330.0, 0.3144, 48.48
331.0, 0.3060, 49.44
332.0, 0.3003, 50.08
333.0, 0.2955, 50.64
334.0, 0.2899, 51.29
335.0, 0.2853, 51.84
336.0, 0.2804, 52.44
337.0, 0.2755, 53.03
338.0, 0.2708, 53.61
339.0, 0.2675, 54.01
340.0, 0.2258, 59.46
341.0, 0.2237, 59.74
342.0, 0.2215, 60.05
343.0, 0.2193, 60.35
344.0, 0.2171, 60.66
345.0, 0.2145, 61.02
346.0, 0.2126, 61.29
347.0, 0.2100, 61.66
348.0, 0.2083, 61.90
349.0, 0.2059, 62.25
350.0, 0.2040, 62.52
351.0, 0.2017, 62.85
352.0, 0.1994, 63.18
353.0, 0.1968, 63.56
354.0, 0.1943, 63.92
355.0, 0.1917, 64.31
356.0, 0.1887, 64.75
357.0, 0.1859, 65.18
358.0, 0.1831, 65.60
359.0, 0.1803, 66.03
360.0, 0.1773, 66.48
361.0, 0.1750, 66.83
362.0, 0.1722, 67.26
363.0, 0.1700, 67.61
364.0, 0.1672, 68.05
365.0, 0.1652, 68.35
366.0, 0.1617, 68.92
367.0, 0.1583, 69.46
368.0, 0.1550, 69.99
369.0, 0.1515, 70.55
370.0, 0.1493, 70.91
371.0, 0.1567, 69.71
372.0, 0.1547, 70.03
373.0, 0.1530, 70.31
374.0, 0.1513, 70.59
375.0, 0.1500, 70.80
376.0, 0.1482, 71.09
377.0, 0.1463, 71.41
378.0, 0.1443, 71.73
379.0, 0.1427, 71.99
380.0, 0.1409, 72.30
381.0, 0.1393, 72.57
382.0, 0.1377, 72.82
383.0, 0.1360, 73.12
384.0, 0.1350, 73.29
385.0, 0.1331, 73.60
386.0, 0.1317, 73.84
387.0, 0.1302, 74.09
388.0, 0.1290, 74.30
389.0, 0.1276, 74.55
390.0, 0.1260, 74.82
391.0, 0.1246, 75.06
392.0, 0.1232, 75.29
393.0, 0.1221, 75.50
394.0, 0.1206, 75.75
395.0, 0.1192, 75.99
396.0, 0.1177, 76.26
397.0, 0.1165, 76.47
398.0, 0.1155, 76.65
399.0, 0.1142, 76.89
400.0, 0.1132, 77.06
401.0, 0.1119, 77.29
402.0, 0.1107, 77.51
403.0, 0.1094, 77.74
404.0, 0.1082, 77.95
405.0, 0.1071, 78.15
406.0, 0.1059, 78.37
407.0, 0.1048, 78.56
408.0, 0.1037, 78.76
409.0, 0.1026, 78.96
410.0, 0.1016, 79.14
411.0, 0.1008, 79.29
412.0, 0.1000, 79.44
413.0, 0.0990, 79.61
414.0, 0.0979, 79.82
415.0, 0.0970, 79.99
416.0, 0.0960, 80.17
417.0, 0.0951, 80.34
418.0, 0.0943, 80.48
419.0, 0.0934, 80.65
420.0, 0.0925, 80.82
421.0, 0.0915, 81.00
422.0, 0.0908, 81.14
423.0, 0.0900, 81.28
424.0, 0.0893, 81.42
425.0, 0.0887, 81.53
426.0, 0.0879, 81.68
427.0, 0.0870, 81.84
428.0, 0.0863, 81.98
429.0, 0.0855, 82.14
430.0, 0.0848, 82.27
431.0, 0.0839, 82.43
432.0, 0.0832, 82.57
433.0, 0.0824, 82.71
434.0, 0.0817, 82.85
435.0, 0.0811, 82.97
436.0, 0.0805, 83.07
437.0, 0.0799, 83.19
438.0, 0.0791, 83.34
439.0, 0.0784, 83.48
440.0, 0.0777, 83.63
441.0, 0.0770, 83.76
442.0, 0.0763, 83.89
443.0, 0.0754, 84.07
444.0, 0.0749, 84.15
445.0, 0.0742, 84.30
446.0, 0.0736, 84.42
447.0, 0.0732, 84.49
448.0, 0.0728, 84.57
449.0, 0.0722, 84.68
450.0, 0.0719, 84.74
